config_from,config_to,hamming_dist
376832,507909,3
376832,507925,4
376832,508160,2
376832,508416,2
376832,508417,3
376832,508418,3
376832,508419,4
376832,508420,3
376832,508422,4
376832,508428,4
376832,508429,5
376832,508672,3
376832,508674,4
376832,508676,4
376832,508678,5
376832,508679,6
376832,508800,4
376832,508806,6
376832,508807,7
376832,508808,5
376832,508928,2
376832,509191,6
376832,509440,3
376832,509700,5
376832,509828,6
376832,510722,5
376832,511488,4
376832,511746,6
376832,512000,2
376832,512004,3
376832,512256,3
376832,512259,5
376832,514307,6
376832,515331,7
376832,516096,2
376832,516097,3
376832,516098,3
376832,516100,3
376832,516101,4
376832,516102,4
376832,516105,4
376832,516117,5
376832,516161,4
376832,516225,4
376832,516233,5
376832,516289,5
376832,516352,3
376832,516356,4
376832,516608,3
376832,516610,4
376832,516612,4
376832,516613,5
376832,516614,5
376832,516616,4
376832,516618,5
376832,516672,4
376832,516744,5
376832,516745,6
376832,516864,4
376832,516866,5
376832,516868,5
376832,516870,6
376832,516992,5
376832,516993,6
376832,516996,6
376832,516997,7
376832,516998,7
376832,516999,8
376832,517001,7
376832,517383,7
376832,517632,4
376832,517639,7
376832,517890,6
376832,517895,8
376832,518020,7
376832,518022,8
376832,518023,9
376832,519046,8
376832,519680,5
376832,519808,6
376832,519938,7
376832,520064,7
376832,520066,8
376832,520068,8
376832,520070,9
376832,520451,6
376832,520704,4
376832,524288,5
376832,524352,6
376832,541703,8
376832,543751,9
376832,557568,5
376832,565760,6
376832,567808,7
376832,582144,5
376832,584192,6
376832,609287,8
376832,609319,9
376832,616960,6
376832,617984,7
376832,617986,8
376832,623104,4
376832,623105,5
376832,623232,5
376832,623296,6
376832,623488,6
376832,623552,7
376832,623618,5
376832,624129,6
376832,624130,6
376832,624132,6
376832,624386,7
376832,624514,8
376832,626560,8
376832,626562,9
376832,626563,10
376832,630785,5
376832,631296,5
376832,631297,6
376832,631424,6
376832,631426,7
376832,631427,8
376832,631428,7
376832,631552,6
376832,631680,7
376832,631684,8
376832,631686,9
376832,631696,8
376832,631698,9
376832,631702,10
376832,632320,6
376832,632324,7
376832,632326,8
376832,632448,7
376832,632449,8
376832,632451,9
376832,632705,9
376832,632707,10
376832,632710,10
376832,632711,11
376832,633344,6
376832,634368,7
376832,634370,8
376832,634496,8
376832,634498,9
376832,634752,9
376832,634753,10
376832,634755,11
376832,634757,11
376832,634759,12
376832,636802,10
376832,636806,11
376832,637440,7
376832,638464,8
376832,638850,11
376832,638976,2
376832,638978,3
376832,639488,3
376832,639490,4
376832,639746,5
376832,647168,3
376832,647680,4
376832,647681,5
376832,647938,6
376832,647942,7
376832,648710,7
376832,649729,6
376832,649857,7
376832,649863,9
376832,650119,10
376832,650752,6
376832,650754,7
376832,650758,8
376832,650880,7
376832,650881,8
376832,650883,9
376832,650886,9
376832,650887,10
376832,651136,8
376832,651139,10
376832,651143,11
376832,754178,6
376832,757634,10
376832,757635,11
376832,765442,9
376832,765446,10
376832,765827,12
376832,769536,9
376832,769538,10
376832,769542,11
376832,778753,6
376832,779014,8
376832,779142,9
376832,780290,6
376832,780291,7
376832,780295,8
376832,780801,7
376832,781953,9
376832,781955,10
376832,782211,11
376832,784390,8
376832,784391,9
376832,784902,9
376832,785926,10
376832,786307,12
376832,786432,4
376832,786440,5
376832,786944,5
376832,795136,6
376832,802816,3
376832,802944,4
376832,803712,6
376832,827904,5
376832,835588,3
376832,835712,3
376832,836096,3
376832,836224,4
376832,836480,5
376832,844288,4
376832,851968,3
376832,860678,7
376832,860806,8
376832,868352,2
376832,868356,3
376832,868868,4
376832,871463,8
376832,877060,5
376832,877062,6
376832,880128,6
376832,884736,2
376832,884740,3
376832,885248,3
376832,885250,4
376832,885504,4
376832,885696,6
376832,885760,3
376832,885766,5
376832,886273,5
376832,886274,5
376832,886278,6
376832,886401,6
376832,886528,5
376832,886530,6
376832,888706,8
376832,888707,9
376832,892929,4
376832,893440,4
376832,893568,5
376832,893824,6
376832,894468,6
376832,894592,6
376832,894593,7
376832,894596,7
376832,894598,8
376832,894601,8
376832,894854,9
376832,896770,8
376832,896898,9
376832,896899,10
376832,896902,10
376832,901120,1
376832,901122,2
376832,901124,2
376832,901126,3
376832,901248,2
376832,901632,2
376832,901638,4
376832,902016,4
376832,902144,2
376832,902146,3
376832,902658,4
376832,902918,6
376832,903044,6
376832,909312,2
376832,909316,3
376832,909444,4
376832,909824,3
376832,909828,4
376832,909830,5
376832,909952,4
376832,910208,5
376832,910212,6
376832,910336,3
376832,910338,4
376832,910848,4
376832,910850,5
376832,910854,6
376832,910976,5
376832,910980,6
376832,911236,7
376832,912902,7
376832,917510,7
376832,918529,7
376832,926208,7
376832,934784,7
376832,934788,8
376832,934790,9
376832,942080,5
376832,942081,6
376832,942592,6
376832,950272,4
376832,950274,5
376832,950278,6
376832,950336,5
376832,950344,6
376832,951298,6
376832,958466,6
376832,960390,11
376832,967939,7
376832,967943,8
376832,976774,10
376832,991878,9
376832,1007616,4
376832,1007620,5
376832,1008128,5
376832,1008130,6
376832,1008132,6
376832,1015808,3
376832,1015812,4
376832,1015815,6
376832,1016320,4
376832,1016322,5
376832,1016326,6
376832,1016704,6
376832,1016711,9
376832,1016832,4
376832,1016833,5
376832,1016834,5
376832,1017346,6
376832,1017606,8
376832,1017732,8
376832,1024006,6
376832,1024512,5
376832,1024514,6
376832,1024515,7
376832,1024518,7
376832,1024646,8
376832,1024768,6
376832,1024769,7
376832,1024896,7
376832,1024898,8
376832,1024902,9
376832,1025538,7
376832,1025665,8
376832,1025666,8
376832,1025670,9
376832,1025920,8
376832,1025921,9
376832,1025922,9
376832,1025923,10
376832,1025926,10
376832,1026950,10
376832,1028998,10
376832,1028999,11
376832,1030023,12
376832,1031046,11
376832,1032071,13
376832,1032103,14
376832,1032192,2
376832,1032193,3
376832,1032194,3
376832,1032197,4
376832,1032450,4
376832,1032454,5
376832,1032704,3
376832,1032706,4
376832,1032708,4
376832,1032709,5
376832,1032710,5
376832,1032964,5
376832,1033088,5
376832,1033092,6
376832,1033093,7
376832,1033094,7
376832,1033095,8
376832,1033096,6
376832,1033217,4
376832,1033474,5
376832,1033475,6
376832,1033478,6
376832,1033479,7
376832,1033728,4
376832,1033730,5
376832,1033734,6
376832,1033986,6
376832,1033990,7
376832,1034112,6
376832,1034116,7
376832,1040385,4
376832,1040386,4
376832,1040387,5
376832,1040388,4
376832,1040390,5
376832,1040393,5
376832,1040643,6
376832,1040647,7
376832,1040775,8
376832,1040896,4
376832,1040898,5
376832,1040899,6
376832,1040900,5
376832,1040902,6
376832,1041024,5
376832,1041026,6
376832,1041152,5
376832,1041158,7
376832,1041280,6
376832,1041281,7
376832,1041282,7
376832,1041284,7
376832,1041285,8
376832,1041286,8
376832,1041287,9
376832,1041414,6
376832,1041417,6
376832,1041920,5
376832,1041922,6
376832,1041929,7
376832,1042178,7
376832,1042182,8
376832,1042304,7
376832,1042305,8
376832,1042306,8
376832,1042310,9
376832,1042434,5
376832,1042944,5
376832,1042946,6
376832,1042950,7
376832,1043078,8
376832,1043334,9
376832,1044354,9
376832,1044355,10
376832,1044358,10
376832,1044739,7
377348,120,10
377348,512,5
377348,576,6
377348,608,7
377348,610,8
377348,616,8
377348,632,9
377348,1153,9
377348,5249,10
377348,9345,10
377348,13441,11
377348,15489,12
377348,16001,11
377348,16504,9
377348,16896,4
377348,24665,10
377348,33408,5
377348,33664,6
377348,34054,7
377348,34306,6
377348,34310,5
377348,34432,6
377348,34434,7
377348,34566,6
377348,34688,7
377348,49156,3
377348,49668,2
377348,49670,3
377348,50694,4
377348,65536,5
377348,65544,6
377348,66048,4
377348,81920,4
377348,90112,5
377348,90116,4
377348,90117,5
377348,90119,6
377348,92676,4
377348,92740,5
377348,98312,5
377348,98816,3
377348,98818,4
377348,98820,2
377348,98822,3
377348,98824,4
377348,98904,6
377348,98944,4
377348,99072,4
377348,99200,5
377348,99204,4
377348,99206,5
377348,99840,4
377348,99842,5
377348,99846,4
377348,99968,5
377348,100098,6
377348,100224,6
377348,100226,7
377348,100230,6
377348,101120,5
377348,101248,6
377348,101254,6
377348,101888,5
377348,101890,6
377348,101894,5
377348,102146,7
377348,102274,8
377348,102278,7
377348,107008,4
377348,107014,4
377348,107136,5
377348,107392,6
377348,107394,7
377348,107396,5
377348,108032,5
377348,108034,6
377348,108038,5
377348,108096,6
377348,108416,7
377348,108417,8
377348,109056,5
377348,109444,6
377348,109446,7
377348,109447,8
377348,110082,7
377348,110342,7
377348,110464,8
377348,110465,9
377348,110466,9
377348,110468,7
377348,110470,8
377348,110487,10
377348,113542,8
377348,113543,9
377348,114688,3
377348,114692,2
377348,114696,4
377348,114712,5
377348,115200,2
377348,115201,3
377348,115202,3
377348,115204,1
377348,115206,2
377348,115208,3
377348,115224,4
377348,115288,5
377348,115332,2
377348,115456,3
377348,115584,4
377348,115586,5
377348,115588,3
377348,115590,4
377348,116224,3
377348,116226,4
377348,116230,3
377348,116480,4
377348,116486,4
377348,117504,4
377348,117632,5
377348,117638,5
377348,118679,8
377348,122374,5
377348,122630,6
377348,122758,7
377348,122774,8
377348,122775,9
377348,122880,4
377348,122944,5
377348,123392,3
377348,123394,4
377348,123396,2
377348,123398,3
377348,123520,4
377348,123521,5
377348,123648,4
377348,123776,5
377348,123778,6
377348,123780,4
377348,123782,5
377348,124416,4
377348,124422,4
377348,124678,5
377348,124806,6
377348,125441,5
377348,125444,3
377348,125508,4
377348,125824,6
377348,125830,6
377348,126468,4
377348,126470,5
377348,126532,5
377348,126848,7
377348,126850,8
377348,126852,6
377348,126854,7
377348,126871,9
377348,127492,3
377348,127620,4
377348,127876,5
377348,127878,6
377348,130950,8
377348,147073,12
377348,147329,13
377348,188934,5
377348,190982,6
377348,229890,5
377348,230144,5
377348,230912,5
377348,231168,6
377348,231296,7
377348,238080,5
377348,238082,6
377348,238336,6
377348,239488,8
377348,239496,9
377348,241155,9
377348,254465,5
377348,254469,4
377348,254593,6
377348,254720,5
377348,256513,6
377348,256516,4
377348,256517,5
377348,256518,5
377348,257537,7
377348,257538,7
377348,257539,8
377348,257665,8
377348,257920,8
377348,257921,9
377348,262264,9
377348,262265,10
377348,262657,5
377348,262660,3
377348,263168,6
377348,263232,7
377348,263234,8
377348,263242,9
377348,263274,10
377348,263278,9
377348,263294,10
377348,263942,6
377348,278528,4
377348,278648,8
377348,279040,3
377348,279041,4
377348,279042,4
377348,279044,2
377348,279298,5
377348,279424,5
377348,279428,4
377348,280326,5
377348,282370,7
377348,282374,6
377348,282632,6
377348,286720,5
377348,286733,6
377348,286784,6
377348,286788,5
377348,286796,6
377348,286797,7
377348,290824,7
377348,290828,6
377348,290829,7
377348,294916,3
377348,295428,2
377348,295430,3
377348,295936,5
377348,295937,6
377348,296198,6
377348,296326,7
377348,296710,5
377348,296838,6
377348,303620,3
377348,303878,5
377348,311296,3
377348,311300,2
377348,311301,3
377348,311304,4
377348,311808,2
377348,311812,1
377348,311814,2
377348,311940,2
377348,312066,4
377348,312196,3
377348,312832,3
377348,315396,3
377348,315398,4
377348,315400,5
377348,315404,4
377348,319494,4
377348,320004,2
377348,320006,3
377348,327681,5
377348,327685,4
377348,327688,5
377348,327701,5
377348,328193,4
377348,328196,2
377348,328198,3
377348,328448,4
377348,328576,5
377348,328704,5
377348,329218,5
377348,329222,4
377348,329474,6
377348,329478,5
377348,329606,6
377348,336385,5
377348,337410,6
377348,344064,3
377348,344065,4
377348,344068,2
377348,344069,3
377348,344070,3
377348,344576,2
377348,344577,3
377348,344580,1
377348,344582,2
377348,344832,3
377348,344834,4
377348,344960,4
377348,344961,5
377348,345092,3
377348,345600,3
377348,345602,4
377348,345604,2
377348,345606,3
377348,345858,5
377348,345862,4
377348,347140,4
377348,352261,4
377348,352263,5
377348,352768,3
377348,352769,4
377348,353792,4
377348,353794,5
377348,353798,4
377348,360448,3
377348,360450,4
377348,360452,2
377348,360453,3
377348,360454,3
377348,360455,4
377348,360456,4
377348,360960,2
377348,360962,3
377348,360964,1
377348,360966,2
377348,360968,3
377348,361088,3
377348,361090,4
377348,361092,2
377348,361216,3
377348,361218,4
377348,361222,3
377348,361344,4
377348,361346,5
377348,361348,3
377348,361350,4
377348,361472,4
377348,361473,5
377348,361476,3
377348,361477,4
377348,361478,4
377348,361984,3
377348,361986,4
377348,361988,2
377348,361990,3
377348,362117,4
377348,362240,4
377348,362242,5
377348,362246,4
377348,362306,6
377348,362310,5
377348,362368,5
377348,362372,4
377348,362374,5
377348,362402,7
377348,362438,6
377348,363270,4
377348,363398,5
377348,364034,5
377348,364038,4
377348,364294,5
377348,364295,6
377348,364418,7
377348,364422,6
377348,364423,7
377348,366336,5
377348,369152,3
377348,369156,2
377348,369282,5
377348,369408,4
377348,369414,4
377348,369536,5
377348,369538,6
377348,369542,5
377348,370176,4
377348,370178,5
377348,370182,4
377348,370304,5
377348,370438,5
377348,370560,6
377348,370562,7
377348,370594,8
377348,371590,6
377348,372226,6
377348,372486,6
377348,372610,8
377348,372614,7
377348,376832,2
377348,376834,3
377348,376836,1
377348,376837,2
377348,376838,2
377348,376839,3
377348,376840,3
377348,377088,3
377348,377092,2
377348,377344,1
377348,377345,2
377348,377346,2
377348,377348,0
377348,377349,1
377348,377350,1
377348,377472,2
377348,377476,1
377348,377540,2
377348,377542,3
377348,377600,2
377348,377601,3
377348,377602,3
377348,377604,1
377348,377605,2
377348,377606,2
377348,377607,3
377348,377728,3
377348,377730,4
377348,377732,2
377348,377733,3
377348,377734,3
377348,377860,2
377348,377862,3
377348,378368,2
377348,378370,3
377348,378372,1
377348,378374,2
377348,378566,4
377348,378624,3
377348,378626,4
377348,378628,2
377348,378630,3
377348,378631,4
377348,378752,4
377348,378754,5
377348,378756,3
377348,378758,4
377348,378822,5
377348,378884,2
377348,379392,2
377348,379394,3
377348,379396,1
377348,379524,2
377348,379526,3
377348,379648,3
377348,379654,3
377348,379908,3
377348,380418,4
377348,380422,3
377348,380544,4
377348,380546,5
377348,380806,5
377348,381440,2
377348,381444,1
377348,384518,4
377348,385024,3
377348,385026,4
377348,385028,2
377348,385088,4
377348,385536,2
377348,385537,3
377348,385538,3
377348,385539,4
377348,385540,1
377348,385541,2
377348,385542,2
377348,385664,3
377348,385666,4
377348,385667,5
377348,385668,2
377348,385670,3
377348,385672,4
377348,385728,4
377348,385732,3
377348,385792,3
377348,385794,4
377348,385795,5
377348,385796,2
377348,385798,3
377348,385800,4
377348,385920,4
377348,385922,5
377348,385924,3
377348,385925,4
377348,385926,4
377348,385927,5
377348,386048,4
377348,386050,5
377348,386054,4
377348,386560,3
377348,386562,4
377348,386564,2
377348,386566,3
377348,386816,4
377348,386823,5
377348,386944,5
377348,386946,6
377348,386950,5
377348,388614,4
377348,388871,6
377348,388998,6
377348,388999,7
377348,389632,3
377348,389636,2
377348,390020,4
377348,393216,6
377348,393217,7
377348,393729,6
377348,394240,7
377348,394241,8
377348,394753,7
377348,397313,8
377348,397321,9
377348,397385,10
377348,398337,9
377348,409601,6
377348,426502,4
377348,442368,4
377348,442371,6
377348,442374,4
377348,442375,5
377348,442376,5
377348,442882,4
377348,442883,5
377348,442884,2
377348,442886,3
377348,443398,5
377348,450563,7
377348,450566,5
377348,451075,6
377348,451076,3
377348,451078,4
377348,451590,6
377348,452096,5
377348,452100,4
377348,459776,6
377348,459777,7
377348,460290,6
377348,460678,7
377348,468482,7
377348,468483,8
377348,468870,8
377348,470786,9
377348,470914,10
377348,470918,9
377348,475137,5
377348,475141,4
377348,475144,5
377348,476160,5
377348,476672,4
377348,476928,5
377348,483333,5
377348,483336,6
377348,483842,5
377348,483846,4
377348,483848,5
377348,484104,6
377348,484864,5
377348,486918,6
377348,487170,8
377348,487174,7
377348,487302,8
377348,491398,9
377348,491399,10
377348,492032,3
377348,492036,2
377348,492288,4
377348,492292,3
377348,492416,5
377348,492418,6
377348,492419,7
377348,492420,4
377348,492422,5
377348,492423,6
377348,492545,6
377348,492550,5
377348,492673,7
377348,492737,8
377348,493056,4
377348,493058,5
377348,493184,5
377348,493186,6
377348,493189,5
377348,493190,5
377348,493312,5
377348,493318,5
377348,493440,6
377348,493442,7
377348,493444,5
377348,493446,6
377348,493447,7
377348,493458,8
377348,493474,8
377348,495366,6
377348,495490,8
377348,497554,9
377348,499462,7
377348,500224,4
377348,500486,5
377348,500614,6
377348,500736,6
377348,500740,5
377348,501248,5
377348,501250,6
377348,501632,7
377348,501633,8
377348,501637,7
377348,501639,8
377348,501666,9
377348,503682,9
377348,503686,8
377348,507904,3
377348,507906,4
377348,507908,2
377348,507912,4
377348,508160,4
377348,508162,5
377348,508416,2
377348,508418,3
377348,508420,1
377348,508422,2
377348,508672,3
377348,508676,2
377348,508678,3
377348,508680,4
377348,508800,4
377348,508806,4
377348,508934,4
377348,508935,5
377348,509440,3
377348,509442,4
377348,509570,5
377348,509696,4
377348,509703,5
377348,509830,5
377348,509831,6
377348,511494,4
377348,511750,5
377348,511872,6
377348,512512,3
377348,516096,4
377348,516608,3
377348,516612,2
377348,516614,3
377348,516615,4
377348,516622,4
377348,516736,4
377348,516737,5
377348,516740,3
377348,516742,4
377348,516864,4
377348,516866,5
377348,516870,4
377348,516871,5
377348,516872,5
377348,516878,5
377348,516992,5
377348,516993,6
377348,516996,4
377348,516997,5
377348,516998,5
377348,516999,6
377348,517632,4
377348,517634,5
377348,517638,4
377348,517888,5
377348,517920,6
377348,517922,7
377348,518016,6
377348,518021,6
377348,518022,6
377348,518023,7
377348,518791,6
377348,518918,5
377348,519044,5
377348,519047,7
377348,519682,6
377348,519686,5
377348,519942,6
377348,520064,7
377348,520070,7
377348,520704,4
377348,521095,7
377348,523140,6
377348,523143,8
377348,524160,8
377348,524164,7
377348,533633,11
377348,540678,6
377348,548953,11
377348,557568,5
377348,557570,6
377348,557656,8
377348,557657,9
377348,557700,5
377348,558592,6
377348,558720,7
377348,558722,8
377348,559744,7
377348,559748,6
377348,565760,6
377348,566401,10
377348,566656,10
377348,566657,11
377348,566784,7
377348,567168,9
377348,573952,4
377348,573958,4
377348,574040,7
377348,574041,8
377348,574072,8
377348,574080,5
377348,574084,4
377348,574978,6
377348,581721,10
377348,582144,5
377348,582233,9
377348,583168,6
377348,623104,4
377348,623106,5
377348,623110,4
377348,623192,7
377348,623232,5
377348,623234,6
377348,624128,5
377348,624134,5
377348,624256,6
377348,624386,7
377348,624512,7
377348,624514,8
377348,624518,7
377348,624519,8
377348,625280,6
377348,626176,6
377348,626560,8
377348,626566,8
377348,628224,6
377348,631296,5
377348,631298,6
377348,631424,6
377348,631426,7
377348,632320,6
377348,632322,7
377348,632326,6
377348,632448,7
377348,632450,8
377348,632454,7
377348,632578,8
377348,632704,8
377348,632706,9
377348,632710,8
377348,632711,9
377348,632714,10
377348,633344,6
377348,634368,7
377348,634372,6
377348,634496,8
377348,634500,7
377348,634626,9
377348,634752,9
377348,634754,10
377348,634758,9
377348,634759,10
377348,634774,10
377348,634775,11
377348,636417,8
377348,636545,9
377348,637828,8
377348,637830,9
377348,638593,10
377348,638595,11
377348,638852,9
377348,638854,10
377348,638870,11
377348,638902,12
377348,639065,8
377348,639488,3
377348,639490,4
377348,639494,3
377348,639577,7
377348,639616,4
377348,639618,5
377348,640512,4
377348,640514,5
377348,640518,4
377348,640903,7
377348,642566,5
377348,642688,6
377348,642692,5
377348,646918,7
377348,647046,8
377348,647680,4
377348,647682,5
377348,647769,8
377348,647808,5
377348,647810,6
377348,647938,6
377348,648066,7
377348,648704,5
377348,648710,5
377348,648832,6
377348,648839,7
377348,649090,8
377348,649094,7
377348,649095,8
377348,649729,6
377348,649730,6
377348,649734,5
377348,650752,6
377348,650753,7
377348,650754,7
377348,650756,5
377348,650758,6
377348,650884,6
377348,651014,7
377348,651136,8
377348,651138,9
377348,651142,8
377348,652801,7
377348,654854,7
377348,654982,8
377348,655110,8
377348,655238,9
377348,671617,14
377348,671760,8
377348,755584,8
377348,755587,10
377348,755591,9
377348,755594,10
377348,762368,6
377348,763520,8
377348,763776,9
377348,763782,9
377348,763783,10
377348,763784,10
377348,763786,11
377348,765440,8
377348,765824,10
377348,765846,11
377348,769536,9
377348,769665,11
377348,769667,12
377348,769942,12
377348,770688,5
377348,770690,6
377348,771970,8
377348,771971,9
377348,773890,8
377348,774018,9
377348,778754,6
377348,778880,6
377348,779136,7
377348,779138,8
377348,780162,9
377348,780802,7
377348,781826,8
377348,782210,10
377348,787974,6
377348,787975,7
377348,788007,8
377348,788263,9
377348,796162,8
377348,802822,5
377348,803584,5
377348,803586,6
377348,803588,4
377348,819718,4
377348,820738,6
377348,820742,5
377348,820743,6
377348,820869,6
377348,820871,7
377348,821030,7
377348,821031,8
377348,821126,7
377348,823078,8
377348,823206,9
377348,828930,7
377348,835590,4
377348,836096,3
377348,836102,3
377348,839686,5
377348,851973,5
377348,852482,5
377348,852485,4
377348,852486,4
377348,852487,5
377348,853506,6
377348,853510,5
377348,860674,6
377348,860678,5
377348,860802,7
377348,861698,7
377348,861702,6
377348,868868,2
377348,868996,3
377348,869124,3
377348,885248,3
377348,885250,4
377348,885254,3
377348,885378,5
377348,885504,4
377348,885510,4
377348,885511,5
377348,885632,5
377348,885636,4
377348,885638,5
377348,886272,4
377348,886274,5
377348,886278,4
377348,886405,5
377348,886530,6
377348,886534,5
377348,886662,6
377348,886663,7
377348,888326,5
377348,888710,7
377348,890374,5
377348,893440,4
377348,893570,6
377348,893824,6
377348,893828,5
377348,893830,6
377348,894464,5
377348,894466,6
377348,894470,5
377348,894592,6
377348,894594,7
377348,894597,6
377348,894599,7
377348,894722,7
377348,894726,6
377348,894848,7
377348,894850,8
377348,894852,6
377348,894854,7
377348,894886,8
377348,896514,7
377348,896518,6
377348,896896,8
377348,896898,9
377348,896902,8
377348,897664,6
377348,898688,7
377348,898689,8
377348,901632,2
377348,901634,3
377348,901636,1
377348,901760,3
377348,901888,3
377348,901892,2
377348,902016,4
377348,902022,4
377348,902146,5
377348,902656,3
377348,902658,4
377348,902660,2
377348,902916,3
377348,902919,5
377348,903046,5
377348,903047,6
377348,903814,4
377348,904832,5
377348,904834,6
377348,904836,4
377348,904838,5
377348,909824,3
377348,909825,4
377348,909826,4
377348,909828,2
377348,909829,3
377348,909831,4
377348,909952,4
377348,909959,5
377348,909960,5
377348,910208,5
377348,910210,6
377348,910214,5
377348,910338,6
377348,910848,4
377348,910854,4
377348,910976,5
377348,910980,4
377348,910983,6
377348,911232,6
377348,911234,7
377348,911236,5
377348,911238,6
377348,912900,4
377348,912902,5
377348,913280,7
377348,914048,5
377348,915072,6
377348,917505,8
377348,917520,8
377348,917521,9
377348,925697,9
377348,926209,8
377348,929282,10
377348,929346,11
377348,933889,7
377348,933904,7
377348,942081,8
377348,942593,7
377348,951047,7
377348,951810,7
377348,951818,8
377348,951943,8
377348,954278,10
377348,960002,8
377348,974849,7
377348,983558,5
377348,983559,6
377348,983815,7
377348,991750,6
377348,992007,8
377348,992135,9
377348,992770,8
377348,993026,9
377348,993030,8
377348,993031,9
377348,993158,9
377348,993159,10
377348,994818,9
377348,994882,10
377348,995074,10
377348,995202,11
377348,999425,6
377348,999942,4
377348,1000068,4
377348,1000070,5
377348,1008130,6
377348,1008134,5
377348,1016320,4
377348,1016325,4
377348,1016326,4
377348,1016327,5
377348,1016581,5
377348,1016583,6
377348,1016832,6
377348,1016839,7
377348,1016840,7
377348,1017344,5
377348,1017346,6
377348,1017348,4
377348,1017350,5
377348,1017352,6
377348,1017477,6
377348,1017728,7
377348,1017762,9
377348,1021702,7
377348,1023750,8
377348,1024134,7
377348,1024512,5
377348,1024514,6
377348,1024642,7
377348,1024646,6
377348,1024773,6
377348,1024775,7
377348,1024902,7
377348,1025024,7
377348,1025028,6
377348,1025536,6
377348,1025538,7
377348,1025542,6
377348,1025671,8
377348,1025922,9
377348,1025926,8
377348,1025927,9
377348,1025954,10
377348,1025958,9
377348,1026695,8
377348,1026951,9
377348,1027586,8
377348,1027587,9
377348,1027974,9
377348,1027975,10
377348,1028230,8
377348,1032704,3
377348,1032706,4
377348,1032708,2
377348,1032832,4
377348,1032834,5
377348,1032960,4
377348,1032962,5
377348,1033088,5
377348,1033094,5
377348,1033223,6
377348,1033728,4
377348,1033730,5
377348,1033856,5
377348,1033858,6
377348,1033991,6
377348,1034119,7
377348,1036162,8
377348,1040385,6
377348,1040896,4
377348,1040897,5
377348,1040898,5
377348,1040899,6
377348,1040900,3
377348,1040902,4
377348,1041024,5
377348,1041025,6
377348,1041028,4
377348,1041029,5
377348,1041030,5
377348,1041031,6
377348,1041154,6
377348,1041155,7
377348,1041156,4
377348,1041158,5
377348,1041280,6
377348,1041281,7
377348,1041286,6
377348,1041920,5
377348,1041922,6
377348,1041926,5
377348,1042054,6
377348,1042055,7
377348,1042178,7
377348,1042210,8
377348,1042310,7
377348,1042311,8
377348,1042944,5
377348,1042946,6
377348,1043077,6
377348,1043079,7
377348,1044101,7
377348,1044226,8
377348,1044258,9
377348,1044352,8
377348,1044354,9
377348,1044358,8
377348,1044614,7
377348,1044996,4
377348,1044998,5
377348,1045126,6
377348,1047175,8
385536,1,7
385536,16384,5
385536,16385,6
385536,16388,6
385536,17408,6
385536,33280,4
385536,33792,6
385536,33796,7
385536,36610,8
385536,36611,9
385536,36615,10
385536,41472,3
385536,41984,5
385536,41988,6
385536,42496,4
385536,42624,5
385536,49153,5
385536,57856,2
385536,76288,4
385536,81920,4
385536,81924,5
385536,82432,3
385536,90112,3
385536,92160,4
385536,92672,3
385536,93696,4
385536,98304,4
385536,98312,5
385536,98816,3
385536,98817,4
385536,98818,4
385536,98824,4
385536,98952,5
385536,99072,4
385536,99200,5
385536,99264,6
385536,99840,4
385536,99842,5
385536,99846,6
385536,99970,6
385536,100098,6
385536,100224,6
385536,100228,7
385536,100230,8
385536,102144,6
385536,102146,7
385536,102151,9
385536,102279,10
385536,104320,7
385536,104324,8
385536,104326,9
385536,107008,2
385536,107010,3
385536,107014,4
385536,107392,4
385536,107394,5
385536,107456,5
385536,107458,6
385536,107520,4
385536,108032,3
385536,108034,4
385536,108040,4
385536,108160,4
385536,108294,6
385536,108422,7
385536,110080,4
385536,110082,5
385536,110088,5
385536,110208,5
385536,110210,6
385536,110215,8
385536,110336,5
385536,110338,6
385536,110342,7
385536,110464,6
385536,110466,7
385536,110470,8
385536,111488,5
385536,112390,7
385536,113536,6
385536,113540,7
385536,114688,3
385536,114692,4
385536,115200,2
385536,115328,3
385536,115586,5
385536,116608,5
385536,120704,6
385536,122880,2
385536,122881,3
385536,123392,1
385536,123393,2
385536,123394,2
385536,123398,3
385536,123408,2
385536,123520,2
385536,123522,3
385536,123648,2
385536,123650,3
385536,123776,3
385536,124416,2
385536,124418,3
385536,124424,3
385536,124426,4
385536,124545,4
385536,124674,4
385536,124800,4
385536,124801,5
385536,124928,3
385536,125440,2
385536,125824,4
385536,125825,5
385536,126464,3
385536,126466,4
385536,126592,4
385536,126593,5
385536,126599,7
385536,126720,4
385536,126722,5
385536,126854,7
385536,128514,4
385536,130692,6
385536,130693,7
385536,130695,8
385536,130950,8
385536,130951,9
385536,131456,9
385536,230914,6
385536,232960,6
385536,232962,7
385536,240257,6
385536,240513,7
385536,241154,6
385536,241280,6
385536,241536,7
385536,244353,7
385536,247810,6
385536,249344,5
385536,251904,6
385536,251906,7
385536,252416,5
385536,256513,4
385536,256641,5
385536,257536,4
385536,257664,5
385536,257665,6
385536,257668,6
385536,260608,4
385536,260609,5
385536,261764,7
385536,262151,8
385536,262400,6
385536,262528,7
385536,263168,6
385536,263169,7
385536,263424,7
385536,263425,8
385536,263426,8
385536,263488,8
385536,263490,9
385536,263681,6
385536,263937,7
385536,278528,4
385536,278529,5
385536,278532,5
385536,278533,6
