config_from,config_to,t_to,sample_to
1044355,1025927,10,2
769975,1025927,10,2
1032071,1025927,10,2
1027970,1025927,10,2
1027970,1025927,10,2
1027970,1025927,10,2
1027970,1025927,10,2
1044355,1025927,10,2
1044355,1025927,10,2
769943,1025927,10,2
516995,1025927,10,2
1032071,1025927,10,2
1027970,1025927,10,2
1032071,1025927,10,2
1044358,1025927,10,2
769943,1025927,10,2
1041287,1025927,10,2
894855,1025927,10,2
1032110,1025927,10,2
1032070,1025927,10,2
362382,1025927,10,2
1027970,1025927,10,2
507654,1025927,10,2
1025538,1025927,10,2
894855,1025927,10,2
1041287,1025927,10,2
1041287,1025927,10,2
1032071,1025927,10,2
436102,1025927,10,2
1017732,1025927,10,2
1032110,1025927,10,2
436102,1025927,10,2
786306,1025927,10,2
1032110,1025927,10,2
1044358,1025927,10,2
1032110,1025927,10,2
1041287,1025927,10,2
1041926,1025927,10,2
100230,1025927,10,2
1025926,1025927,10,2
765575,1025927,10,2
1017478,1025927,10,2
1027969,1025927,10,2
501377,1025927,10,2
632322,1025927,10,2
1032071,1025927,10,2
1017478,1025927,10,2
1040902,1025927,10,2
651170,1025927,10,2
1024903,1025927,10,2
1040902,1025927,10,2
978831,1025927,10,2
1025926,1025927,10,2
769927,1025927,10,2
978831,1025927,10,2
1027969,1025927,10,2
501377,1025927,10,2
1027969,1025927,10,2
516998,1025927,10,2
651142,1025927,10,2
1024903,1025927,10,2
1025795,1025927,10,2
1041286,1025927,10,2
507654,1025927,10,2
524165,1025927,10,2
1025665,1025927,10,2
1031685,1025927,10,2
1017478,1025927,10,2
507654,1025927,10,2
1025665,1025927,10,2
522118,1025927,10,2
362246,1025927,10,2
362382,1025927,10,2
769943,1025927,10,2
769958,1025927,10,2
372614,1025927,10,2
1024903,1025927,10,2
362242,1025927,10,2
769943,1025927,10,2
516998,1025927,10,2
786306,1025927,10,2
362246,1025927,10,2
1024903,1025927,10,2
516998,1025927,10,2
765575,1025927,10,2
524165,1025927,10,2
1027969,1025927,10,2
1025926,1025927,10,2
1017735,1025927,10,2
503686,1025927,10,2
780167,1025927,10,2
378758,1025927,10,2
978831,1025927,10,2
1048454,1025927,10,2
978831,1025927,10,2
978831,1025927,10,2
651142,1025927,10,2
1017735,1025927,10,2
978831,1025927,10,2
1036215,1025927,10,2
1032071,1025927,10,2
372614,1025927,10,2
1017735,1025927,10,2
978831,1025927,10,2
1041922,1025927,10,2
378758,1025927,10,2
1017735,1025927,10,2
1017735,1025927,10,2
100230,1025927,10,2
1032071,1025927,10,2
1048455,1025927,10,2
780167,1025927,10,2
1017478,1025927,10,2
1017478,1025927,10,2
769943,1025927,10,2
886663,1025927,10,2
769927,1025927,10,2
769927,1025927,10,2
378758,1025927,10,2
886663,1025927,10,2
1027969,1025927,10,2
1017735,1025927,10,2
503686,1025927,10,2
1036215,1025927,10,2
1044358,1025927,10,2
503686,1025927,10,2
1017735,1025927,10,2
638848,1025927,10,2
978831,1025927,10,2
1025926,1025927,10,2
1032066,1025927,10,2
1048455,1025927,10,2
501377,1025927,10,2
1033090,1025927,10,2
1032068,1025927,10,2
484230,1025927,10,2
886660,1025927,10,2
886660,1025927,10,2
1025920,1025927,10,2
886660,1025927,10,2
1042311,1025927,10,2
636806,1025927,10,2
1044102,1025927,10,2
1027975,1025927,10,2
508678,1025927,10,2
759687,1025927,10,2
1025920,1025927,10,2
894598,1025927,10,2
894598,1025927,10,2
1042304,1025927,10,2
1017606,1025927,10,2
1044102,1025927,10,2
1017606,1025927,10,2
1044230,1025927,10,2
385926,1025927,10,2
1044230,1025927,10,2
636806,1025927,10,2
638854,1025927,10,2
503558,1025927,10,2
638854,1025927,10,2
503558,1025927,10,2
632706,1025927,10,2
1047431,1025927,10,2
125826,1025927,10,2
503558,1025927,10,2
501634,1025927,10,2
1044102,1025927,10,2
372610,1025927,10,2
765830,1025927,10,2
1044102,1025927,10,2
1044356,1025927,10,2
638854,1025927,10,2
520071,1025927,10,2
634754,1025927,10,2
100226,1025927,10,2
911238,1025927,10,2
638854,1025927,10,2
1044230,1025927,10,2
654262,1025927,10,2
1044230,1025927,10,2
1025927,1025927,10,2
765831,1025927,10,2
886660,1025927,10,2
1043334,1025927,10,2
1044097,1025927,10,2
1027968,1025927,10,2
1025920,1025927,10,2
385926,1025927,10,2
692102,1025927,10,2
385926,1025927,10,2
1027975,1025927,10,2
1027975,1025927,10,2
769922,1025927,10,2
1027968,1025927,10,2
902020,1025927,10,2
769922,1025927,10,2
1025539,1025927,10,2
692102,1025927,10,2
329222,1025927,10,2
769922,1025927,10,2
1044097,1025927,10,2
769922,1025927,10,2
385926,1025927,10,2
765575,1025927,10,2
1027968,1025927,10,2
1025920,1025927,10,2
763782,1025927,10,2
1017606,1025927,10,2
1042311,1025927,10,2
913282,1025927,10,2
1042311,1025927,10,2
1017606,1025927,10,2
1044097,1025927,10,2
1027975,1025927,10,2
1042311,1025927,10,2
763782,1025927,10,2
765830,1025927,10,2
1042311,1025927,10,2
1044353,1025927,10,2
125826,1025927,10,2
520071,1025927,10,2
896898,1025927,10,2
1044097,1025927,10,2
385926,1025927,10,2
763782,1025927,10,2
1027975,1025927,10,2
1027968,1025927,10,2
1044353,1025927,10,2
763782,1025927,10,2
1044353,1025927,10,2
1044097,1025927,10,2
1044230,1025927,10,2
515974,1025927,10,2
632706,1025927,10,2
1027719,1025927,10,2
517126,1025927,10,2
632706,1025927,10,2
634754,1025927,10,2
634502,1025927,10,2
1027719,1025927,10,2
655238,1025927,10,2
520071,1025927,10,2
517638,1025927,10,2
1041288,1025927,10,2
1025927,1025927,10,2
1027719,1025927,10,2
757638,1025927,10,2
1041288,1025927,10,2
515974,1025927,10,2
501506,1025927,10,2
501506,1025927,10,2
1025927,1025927,10,2
1027975,1025927,10,2
1047431,1025927,10,2
493442,1025927,10,2
517632,1025927,10,2
1027719,1025927,10,2
1044356,1025927,10,2
501506,1025927,10,2
388998,1025927,10,2
1044356,1025927,10,2
1025927,1025927,10,2
501634,1025927,10,2
517638,1025927,10,2
501638,1025927,10,2
1044356,1025927,10,2
501506,1025927,10,2
501506,1025927,10,2
388998,1025927,10,2
501506,1025927,10,2
759687,1025927,10,2
388998,1025927,10,2
515974,1025927,10,2
517126,1025927,10,2
515974,1025927,10,2
517126,1025927,10,2
1027975,1025927,10,2
1042306,1025927,10,2
515974,1025927,10,2
1042305,1025927,10,2
1047431,1025927,10,2
911238,1025927,10,2
501638,1025927,10,2
911239,1025927,10,2
1042306,1025927,10,2
1042306,1025927,10,2
774016,1025927,10,2
372610,1025927,10,2
515974,1025927,10,2
1044230,1025927,10,2
515974,1025927,10,2
1044356,1025927,10,2
503558,1025927,10,2
1027719,1025927,10,2
1047431,1025927,10,2
501638,1025927,10,2
765830,1025927,10,2
501634,1025927,10,2
1025920,1025927,10,2
515974,1025927,10,2
1043334,1025927,10,2
1044230,1025927,10,2
372610,1025927,10,2
515974,1025927,10,2
911239,1025927,10,2
896898,1025927,10,2
1027719,1025927,10,2
1027719,1025927,10,2
493442,1025927,10,2
1047431,1025927,10,2
1047431,1025927,10,2
520071,1025927,10,2
388998,1025927,10,2
1027719,1025927,10,2
1027719,1025927,10,2
1042305,1025927,10,2
1027975,1025927,10,2
1027842,1025927,10,2
515974,1025927,10,2
493442,1025927,10,2
911239,1025927,10,2
911239,1025927,10,2
632706,1025927,10,2
632706,1025927,10,2
362370,1025927,10,2
911238,1025927,10,2
1027719,1025927,10,2
1027975,1025927,10,2
1042306,1025927,10,2
1027719,1025927,10,2
759687,1025927,10,2
520071,1025927,10,2
1025924,1025927,10,2
520065,1025927,10,2
239488,1025927,10,2
910982,1025927,10,2
896903,1025927,10,2
524167,1025927,10,2
123399,1025927,10,2
910982,1025927,10,2
910982,1025927,10,2
520070,1025927,10,2
754560,1025927,10,2
894854,1025927,10,2
493446,1025927,10,2
499462,1025927,10,2
1033090,1025927,10,2
520070,1025927,10,2
634754,1025927,10,2
503687,1025927,10,2
765830,1025927,10,2
507778,1025927,10,2
524167,1025927,10,2
632710,1025927,10,2
239488,1025927,10,2
503687,1025927,10,2
518918,1025927,10,2
976775,1025927,10,2
1033090,1025927,10,2
1033090,1025927,10,2
634754,1025927,10,2
1032068,1025927,10,2
524167,1025927,10,2
631680,1025927,10,2
1033990,1025927,10,2
370630,1025927,10,2
239488,1025927,10,2
239488,1025927,10,2
1027968,1025927,10,2
1031815,1025927,10,2
524167,1025927,10,2
503682,1025927,10,2
239488,1025927,10,2
239488,1025927,10,2
519815,1025927,10,2
503682,1025927,10,2
524167,1025927,10,2
239488,1025927,10,2
518918,1025927,10,2
655238,1025927,10,2
976775,1025927,10,2
520065,1025927,10,2
503687,1025927,10,2
1032102,1025927,10,2
520071,1025927,10,2
886662,1025927,10,2
886662,1025927,10,2
894854,1025927,10,2
524167,1025927,10,2
886662,1025927,10,2
886662,1025927,10,2
913286,1025927,10,2
886662,1025927,10,2
499462,1025927,10,2
507778,1025927,10,2
1025539,1025927,10,2
520065,1025927,10,2
896903,1025927,10,2
520065,1025927,10,2
507778,1025927,10,2
896903,1025927,10,2
886662,1025927,10,2
370438,1025927,10,2
1041024,1025927,10,2
520070,1025927,10,2
520065,1025927,10,2
520070,1025927,10,2
520070,1025927,10,2
493446,1025927,10,2
499462,1025927,10,2
1033090,1025927,10,2
493446,1025927,10,2
634498,1025927,10,2
503687,1025927,10,2
910982,1025927,10,2
524167,1025927,10,2
896903,1025927,10,2
503687,1025927,10,2
1043334,1025927,10,2
520065,1025927,10,2
1033090,1025927,10,2
503687,1025927,10,2
507778,1025927,10,2
493446,1025927,10,2
370438,1025927,10,2
632710,1025927,10,2
886662,1025927,10,2
503682,1025927,10,2
520070,1025927,10,2
634498,1025927,10,2
1025924,1025927,10,2
518918,1025927,10,2
1025924,1025927,10,2
1042311,1025927,10,2
1042304,1025927,10,2
1027968,1025927,10,2
692102,1025927,10,2
1025539,1025927,10,2
1031046,1025927,10,2
1042311,1025927,10,2
1031046,1025927,10,2
894854,1025927,10,2
1031046,1025927,10,2
329222,1025927,10,2
886658,1025927,10,2
765831,1025927,10,2
692102,1025927,10,2
759687,1025927,10,2
1025924,1025927,10,2
516997,1025927,10,2
885632,1025927,10,2
1025922,1025927,10,2
516997,1025927,10,2
1025922,1025927,10,2
1025922,1025927,10,2
516997,1025927,10,2
1025922,1025927,10,2
1044102,1025927,10,2
1025924,1025927,10,2
1033990,1025927,10,2
636806,1025927,10,2
1025539,1025927,10,2
636806,1025927,10,2
1041280,1025927,10,2
1043334,1025927,10,2
1025922,1025927,10,2
1044134,1025927,10,2
516997,1025927,10,2
1027968,1025927,10,2
894598,1025927,10,2
692102,1025927,10,2
1031815,1025927,10,2
524167,1025927,10,2
1044134,1025927,10,2
1025539,1025927,10,2
519815,1025927,10,2
913282,1025927,10,2
1044134,1025927,10,2
524167,1025927,10,2
692102,1025927,10,2
1025922,1025927,10,2
1025922,1025927,10,2
976775,1025927,10,2
631680,1025927,10,2
385926,1025927,10,2
692102,1025927,10,2
995207,1025927,10,2
995207,1025927,10,2
493447,1025927,10,2
976775,1025927,10,2
1044353,1025927,10,2
362376,1025927,10,2
1041280,1025927,10,2
518918,1025927,10,2
520065,1025927,10,2
1031046,1025927,10,2
632710,1025927,10,2
519815,1025927,10,2
1025922,1025927,10,2
1025539,1025927,10,2
631680,1025928,10,0
886660,1025929,10,0
1025922,1025934,10,0
388999,1025935,10,0
1027719,1025935,10,0
1048455,1025943,10,0
765830,1025943,10,0
1042305,1025958,10,1
1032071,1025959,10,1
1031046,1025986,10,0
369543,1025991,10,0
1017735,1025991,10,0
519686,1026566,10,1
1041920,1026688,10,1
911239,1026944,10,2
126464,1026944,10,2
1027969,1026944,10,2
1044353,1026950,10,2
501506,1026950,10,2
522118,1026950,10,2
388999,1026950,10,2
493447,1026950,10,2
1025795,1026950,10,2
761734,1026951,10,2
1041288,1026951,10,2
1032110,1026951,10,2
524175,1026951,10,2
524175,1026951,10,2
1025920,1026951,10,2
1017735,1026951,10,2
1016839,1027078,10,0
633472,1027584,10,1
501506,1027584,10,1
1040902,1027584,10,1
1040896,1027584,10,1
929282,1027584,10,1
1016833,1027584,10,1
377350,1027584,10,1
1044097,1027584,10,1
910854,1027586,10,1
894598,1027586,10,1
1044230,1027586,10,1
1011200,1027586,10,1
1033990,1027586,10,1
1016839,1027586,10,1
388998,1027586,10,1
1041926,1027586,10,1
362242,1027586,10,1
929282,1027587,10,1
126464,1027587,10,1
450567,1027589,10,1
1041926,1027590,10,1
1031685,1027590,10,1
1011200,1027590,10,1
99840,1027590,10,1
392710,1027590,10,1
1016839,1027590,10,1
886278,1027590,10,1
910982,1027590,10,1
508422,1027590,10,1
1041922,1027590,10,1
894854,1027590,10,1
1025665,1027590,10,1
632706,1027590,10,1
517126,1027590,10,1
638470,1027590,10,1
1025920,1027590,10,1
894598,1027591,10,1
1016839,1027591,10,1
1047431,1027591,10,1
1041920,1027591,10,1
1025538,1027591,10,1
1031685,1027591,10,1
1044230,1027591,10,1
1044354,1027591,10,1
362246,1027591,10,1
782214,1027591,10,1
774016,1027712,10,1
1042306,1027712,10,1
1016322,1027712,10,1
517126,1027712,10,1
1016833,1027712,10,1
634752,1027712,10,1
1041922,1027713,10,1
774016,1027714,10,1
1041920,1027714,10,1
114566,1027714,10,1
1032068,1027714,10,1
114560,1027714,10,1
651142,1027715,10,1
1025922,1027717,10,1
1016839,1027718,10,1
1017734,1027718,10,1
626566,1027718,10,1
1017735,1027718,10,1
1027974,1027718,10,1
1031685,1027718,10,1
522118,1027718,10,1
782214,1027718,10,1
1044354,1027718,10,1
508422,1027718,10,1
1025538,1027718,10,1
1011200,1027718,10,1
1027968,1027718,10,1
1027969,1027718,10,1
894855,1027718,10,1
911239,1027719,10,1
1025539,1027719,10,1
516998,1027719,10,1
1017730,1027719,10,1
1011200,1027719,10,1
520065,1027719,10,1
929282,1027719,10,1
503687,1027719,10,1
1027975,1027719,10,1
511879,1027719,10,1
1027970,1027719,10,1
1041286,1027719,10,1
1032102,1027719,10,1
1047431,1027719,10,1
761734,1027719,10,1
995207,1027719,10,1
347910,1027719,10,1
911239,1027719,10,1
1027975,1027719,10,1
114560,1027719,10,1
1044358,1027842,10,2
376838,1027842,10,2
1027842,1027842,10,2
1025538,1027842,10,2
519686,1027842,10,2
1044356,1027846,10,2
392710,1027846,10,2
1017730,1027846,10,2
388999,1027846,10,2
655238,1027846,10,2
1032102,1027846,10,2
894855,1027846,10,2
638886,1027846,10,2
493447,1027846,10,2
763782,1027846,10,2
652162,1027846,10,2
894855,1027847,10,2
524167,1027847,10,2
651170,1027847,10,2
1024903,1027847,10,2
519815,1027847,10,2
634758,1027847,10,2
520065,1027968,10,2
1027719,1027968,10,2
517632,1027968,10,2
1027975,1027968,10,2
99840,1027968,10,2
362368,1027968,10,2
1041288,1027968,10,2
519686,1027968,10,2
634752,1027968,10,2
634496,1027968,10,2
1044230,1027968,10,2
638470,1027968,10,2
911239,1027968,10,2
501377,1027968,10,2
632448,1027968,10,2
503686,1027968,10,2
1025665,1027968,10,2
769958,1027968,10,2
1042306,1027968,10,2
651142,1027968,10,2
1033090,1027968,10,2
765575,1027968,10,2
913286,1027968,10,2
1041280,1027968,10,2
1025922,1027968,10,2
1041024,1027968,10,2
774016,1027968,10,2
634752,1027968,10,2
1027974,1027968,10,2
1042305,1027968,10,2
1016322,1027968,10,2
372610,1027968,10,2
1040902,1027968,10,2
1044359,1027968,10,2
1044097,1027968,10,2
763522,1027968,10,2
1011200,1027968,10,2
1025920,1027968,10,2
519686,1027968,10,2
114566,1027968,10,2
1027982,1027968,10,2
765575,1027968,10,2
1044356,1027968,10,2
1025538,1027968,10,2
633472,1027968,10,2
100226,1027968,10,2
1044134,1027968,10,2
1025920,1027968,10,2
1041288,1027968,10,2
638850,1027968,10,2
632448,1027968,10,2
1042304,1027969,10,2
520065,1027969,10,2
1027970,1027969,10,2
896903,1027969,10,2
114560,1027969,10,2
1041280,1027969,10,2
886663,1027969,10,2
1017730,1027969,10,2
520065,1027969,10,2
369543,1027969,10,2
896903,1027970,10,2
995207,1027970,10,2
631680,1027970,10,2
114560,1027970,10,2
511879,1027970,10,2
362370,1027970,10,2
765830,1027970,10,2
782214,1027970,10,2
782214,1027970,10,2
648838,1027970,10,2
1041024,1027970,10,2
511879,1027970,10,2
520070,1027970,10,2
501506,1027970,10,2
787334,1027970,10,2
765442,1027970,10,2
520070,1027970,10,2
520070,1027970,10,2
769926,1027970,10,2
108416,1027970,10,2
1011200,1027970,10,2
910982,1027970,10,2
769926,1027970,10,2
1032068,1027970,10,2
522118,1027970,10,2
1044355,1027970,10,2
1027974,1027970,10,2
520065,1027970,10,2
370564,1027970,10,2
759687,1027970,10,2
1043334,1027970,10,2
913282,1027970,10,2
650759,1027970,10,2
632322,1027970,10,2
894598,1027970,10,2
894598,1027970,10,2
634754,1027970,10,2
109440,1027970,10,2
911239,1027970,10,2
1017734,1027970,10,2
385920,1027970,10,2
1041287,1027970,10,2
651142,1027970,10,2
886274,1027970,10,2
1041286,1027970,10,2
503686,1027970,10,2
763522,1027970,10,2
638848,1027970,10,2
1041286,1027970,10,2
362382,1027970,10,2
638848,1027970,10,2
372610,1027970,10,2
501638,1027970,10,2
1047431,1027970,10,2
499462,1027970,10,2
636806,1027970,10,2
886663,1027970,10,2
929282,1027970,10,2
1032066,1027970,10,2
1027968,1027970,10,2
786306,1027970,10,2
493447,1027970,10,2
976775,1027970,10,2
1016833,1027970,10,2
976775,1027970,10,2
995207,1027970,10,2
774016,1027970,10,2
493447,1027970,10,2
634502,1027970,10,2
499462,1027970,10,2
1044359,1027970,10,2
516997,1027970,10,2
769927,1027970,10,2
765442,1027970,10,2
636806,1027970,10,2
109440,1027970,10,2
1025665,1027970,10,2
522118,1027970,10,2
1044358,1027970,10,2
1041288,1027970,10,2
634758,1027970,10,2
763522,1027970,10,2
385926,1027970,10,2
929282,1027970,10,2
1032119,1027970,10,2
385926,1027970,10,2
1032119,1027970,10,2
522118,1027970,10,2
1042306,1027970,10,2
501638,1027970,10,2
761734,1027970,10,2
1027975,1027970,10,2
769943,1027970,10,2
1017732,1027970,10,2
524165,1027970,10,2
780167,1027970,10,2
1044102,1027970,10,2
503687,1027970,10,2
1044353,1027970,10,2
515974,1027970,10,2
1025539,1027970,10,2
761734,1027970,10,2
896898,1027970,10,2
1031815,1027970,10,2
1044102,1027970,10,2
885632,1027970,10,2
634498,1027970,10,2
1044353,1027970,10,2
1027719,1027970,10,2
516998,1027970,10,2
650754,1027970,10,2
763782,1027970,10,2
913286,1027970,10,2
651170,1027970,10,2
626566,1027970,10,2
655286,1027970,10,2
638886,1027970,10,2
1025927,1027970,10,2
125826,1027970,10,2
1025927,1027970,10,2
1042305,1027970,10,2
1024903,1027970,10,2
362374,1027970,10,2
519815,1027970,10,2
507654,1027970,10,2
780167,1027970,10,2
364420,1027970,10,2
978831,1027970,10,2
634498,1027970,10,2
944007,1027970,10,2
1025920,1027970,10,2
516995,1027970,10,2
894855,1027970,10,2
1032070,1027970,10,2
634752,1027970,10,2
1032066,1027970,10,2
1025927,1027970,10,2
519815,1027970,10,2
388998,1027970,10,2
763782,1027970,10,2
1044353,1027970,10,2
1048454,1027970,10,2
501377,1027970,10,2
763782,1027970,10,2
626566,1027970,10,2
507778,1027970,10,2
1032066,1027970,10,2
1044097,1027970,10,2
655286,1027970,10,2
1032066,1027970,10,2
913286,1027970,10,2
520071,1027970,10,2
1042311,1027970,10,2
1032066,1027970,10,2
503687,1027970,10,2
1027982,1027970,10,2
913286,1027970,10,2
634498,1027970,10,2
1025795,1027970,10,2
633472,1027970,10,2
1027969,1027970,10,2
519815,1027970,10,2
1042311,1027970,10,2
626566,1027970,10,2
1048454,1027970,10,2
503687,1027970,10,2
769958,1027970,10,2
654848,1027970,10,2
518918,1027970,10,2
1017735,1027970,10,2
114566,1027970,10,2
114566,1027970,10,2
503558,1027970,10,2
1042311,1027970,10,2
388999,1027971,10,2
511879,1027971,10,2
1042305,1027971,10,2
524167,1027971,10,2
388999,1027971,10,2
632710,1027971,10,2
1048454,1027971,10,2
1047431,1027971,10,2
769943,1027971,10,2
1017735,1027971,10,2
503687,1027971,10,2
1017735,1027971,10,2
1041286,1027971,10,2
638854,1027971,10,2
1036215,1027971,10,2
125826,1027971,10,2
1044134,1027971,10,2
1024903,1027971,10,2
372610,1027971,10,2
782214,1027971,10,2
1041280,1027971,10,2
650759,1027971,10,2
913282,1027971,10,2
911238,1027971,10,2
1044102,1027971,10,2
519815,1027971,10,2
1027719,1027971,10,2
361350,1027971,10,2
1025920,1027971,10,2
634754,1027971,10,2
388999,1027971,10,2
1025922,1027971,10,2
372614,1027971,10,2
774016,1027971,10,2
1027974,1027971,10,2
503686,1027971,10,2
1033990,1027971,10,2
763522,1027971,10,2
769927,1027971,10,2
1032110,1027972,10,2
1031685,1027972,10,2
515974,1027972,10,2
638850,1027972,10,2
361984,1027972,10,2
763522,1027972,10,2
1032102,1027972,10,2
1025920,1027972,10,2
1032102,1027972,10,2
655286,1027972,10,2
632710,1027972,10,2
1027982,1027972,10,2
769958,1027973,10,2
1032119,1027973,10,2
1032070,1027973,10,2
769959,1027973,10,2
769926,1027973,10,2
1027968,1027973,10,2
519815,1027973,10,2
520071,1027973,10,2
1031815,1027973,10,2
1044356,1027973,10,2
1031685,1027973,10,2
769922,1027973,10,2
774016,1027973,10,2
944007,1027973,10,2
1027719,1027973,10,2
782214,1027974,10,2
769926,1027974,10,2
1031685,1027974,10,2
519815,1027974,10,2
765575,1027974,10,2
370438,1027974,10,2
638470,1027974,10,2
1043334,1027974,10,2
378758,1027974,10,2
507654,1027974,10,2
1042311,1027974,10,2
110470,1027974,10,2
522118,1027974,10,2
782214,1027974,10,2
765575,1027974,10,2
507654,1027974,10,2
522118,1027974,10,2
378758,1027974,10,2
507654,1027974,10,2
1027968,1027974,10,2
516998,1027974,10,2
522118,1027974,10,2
378758,1027974,10,2
362246,1027974,10,2
1027968,1027974,10,2
519686,1027974,10,2
651170,1027974,10,2
519815,1027974,10,2
1031685,1027974,10,2
362246,1027974,10,2
1031815,1027974,10,2
1042311,1027974,10,2
765575,1027974,10,2
1042311,1027974,10,2
378758,1027974,10,2
782214,1027974,10,2
1031685,1027974,10,2
769926,1027974,10,2
769926,1027974,10,2
519815,1027974,10,2
638470,1027974,10,2
1032102,1027974,10,2
1032068,1027974,10,2
1036215,1027974,10,2
1042311,1027974,10,2
638854,1027974,10,2
638854,1027974,10,2
769926,1027974,10,2
786306,1027974,10,2
638470,1027974,10,2
1032068,1027974,10,2
1031815,1027974,10,2
1043334,1027974,10,2
1042311,1027974,10,2
1031815,1027974,10,2
1042304,1027974,10,2
110470,1027974,10,2
1032068,1027974,10,2
370564,1027974,10,2
638470,1027974,10,2
638854,1027974,10,2
1027968,1027974,10,2
1044358,1027974,10,2
1031815,1027974,10,2
516998,1027974,10,2
378758,1027974,10,2
1031815,1027974,10,2
1032066,1027974,10,2
1042311,1027974,10,2
1011200,1027974,10,2
1032102,1027974,10,2
1032102,1027974,10,2
362246,1027974,10,2
110470,1027974,10,2
1031815,1027974,10,2
1042311,1027974,10,2
125826,1027974,10,2
763522,1027974,10,2
1031685,1027974,10,2
634754,1027974,10,2
654262,1027974,10,2
1031815,1027974,10,2
516998,1027974,10,2
638470,1027974,10,2
1042311,1027974,10,2
1031815,1027974,10,2
1031815,1027974,10,2
634754,1027974,10,2
1031815,1027974,10,2
1027968,1027974,10,2
1011200,1027974,10,2
370564,1027974,10,2
910854,1027974,10,2
765575,1027974,10,2
125826,1027974,10,2
370630,1027974,10,2
519815,1027974,10,2
782214,1027974,10,2
910854,1027974,10,2
522118,1027974,10,2
910854,1027974,10,2
782214,1027974,10,2
524175,1027974,10,2
1042304,1027974,10,2
651170,1027974,10,2
507654,1027974,10,2
522118,1027974,10,2
519815,1027974,10,2
634754,1027974,10,2
1031815,1027974,10,2
110470,1027974,10,2
522118,1027974,10,2
522118,1027974,10,2
1043334,1027974,10,2
524175,1027974,10,2
524175,1027974,10,2
782214,1027974,10,2
524175,1027974,10,2
370630,1027974,10,2
910854,1027974,10,2
519815,1027974,10,2
524175,1027974,10,2
765575,1027974,10,2
524175,1027974,10,2
910854,1027974,10,2
765575,1027974,10,2
910854,1027974,10,2
110470,1027974,10,2
519815,1027974,10,2
1031815,1027974,10,2
1031815,1027974,10,2
370630,1027974,10,2
110470,1027974,10,2
522118,1027974,10,2
524175,1027974,10,2
1031815,1027974,10,2
782214,1027974,10,2
519815,1027974,10,2
507654,1027974,10,2
769926,1027974,10,2
765575,1027974,10,2
118534,1027974,10,2
522118,1027974,10,2
1031685,1027974,10,2
507654,1027974,10,2
125826,1027974,10,2
1027968,1027974,10,2
522118,1027974,10,2
519815,1027974,10,2
362246,1027974,10,2
362246,1027974,10,2
507654,1027974,10,2
516998,1027974,10,2
1011200,1027974,10,2
1042311,1027974,10,2
765575,1027974,10,2
1043334,1027974,10,2
1027968,1027974,10,2
1042304,1027974,10,2
370630,1027974,10,2
507654,1027974,10,2
362246,1027974,10,2
370438,1027974,10,2
1043334,1027974,10,2
1027968,1027974,10,2
651170,1027974,10,2
524175,1027974,10,2
370630,1027974,10,2
519815,1027974,10,2
362370,1027974,10,2
782214,1027974,10,2
1032102,1027974,10,2
910854,1027974,10,2
782214,1027974,10,2
765575,1027974,10,2
1042304,1027974,10,2
1032102,1027974,10,2
1042304,1027974,10,2
118534,1027974,10,2
782214,1027974,10,2
118534,1027974,10,2
765575,1027974,10,2
1027968,1027974,10,2
1031815,1027974,10,2
519815,1027974,10,2
1031685,1027974,10,2
522118,1027974,10,2
118534,1027974,10,2
765575,1027974,10,2
362368,1027974,10,2
1048454,1027974,10,2
362374,1027974,10,2
894855,1027974,10,2
1025920,1027974,10,2
501638,1027974,10,2
1048454,1027974,10,2
388999,1027974,10,2
1016832,1027974,10,2
388999,1027974,10,2
388999,1027974,10,2
1048454,1027974,10,2
1025920,1027974,10,2
1048454,1027974,10,2
109440,1027974,10,2
886658,1027974,10,2
1048454,1027974,10,2
484230,1027974,10,2
886658,1027974,10,2
886658,1027974,10,2
929282,1027974,10,2
929282,1027974,10,2
894855,1027974,10,2
929282,1027974,10,2
1025920,1027974,10,2
929282,1027974,10,2
1025920,1027974,10,2
1048454,1027974,10,2
929282,1027974,10,2
759687,1027974,10,2
484230,1027974,10,2
1025920,1027974,10,2
1025920,1027974,10,2
759687,1027974,10,2
501638,1027974,10,2
1044359,1027974,10,2
501638,1027974,10,2
1032066,1027974,10,2
1048454,1027974,10,2
1044358,1027974,10,2
1044358,1027974,10,2
651170,1027974,10,2
362382,1027974,10,2
493442,1027974,10,2
1042306,1027974,10,2
493442,1027974,10,2
634754,1027974,10,2
1025920,1027974,10,2
501638,1027974,10,2
1025920,1027974,10,2
759687,1027974,10,2
1040902,1027974,10,2
1042306,1027974,10,2
1042306,1027974,10,2
1042306,1027974,10,2
392710,1027974,10,2
638886,1027974,10,2
109440,1027974,10,2
1016832,1027974,10,2
392710,1027974,10,2
1025920,1027974,10,2
759687,1027974,10,2
362374,1027974,10,2
1025920,1027974,10,2
894855,1027974,10,2
484230,1027974,10,2
929282,1027974,10,2
759687,1027974,10,2
894854,1027974,10,2
1048454,1027974,10,2
524167,1027974,10,2
362374,1027974,10,2
894854,1027974,10,2
524167,1027974,10,2
1032066,1027974,10,2
632710,1027974,10,2
894854,1027974,10,2
1031815,1027974,10,2
362374,1027974,10,2
109440,1027974,10,2
524167,1027974,10,2
388999,1027974,10,2
787334,1027974,10,2
787334,1027974,10,2
524167,1027974,10,2
1048454,1027974,10,2
787334,1027974,10,2
524167,1027974,10,2
1032066,1027974,10,2
