config_id,n_fixed_traits,prob_remain
1036166,19,0.9988828956546353
1003398,0,0.011873670565609444
1003398,1,0.032212742287283797
1003398,2,0.093426331963852
1003398,3,0.14692822125501553
1003398,4,0.19807876028192659
1003398,5,0.2612800231791742
1003398,6,0.34873507772457063
1003398,7,0.4433158153561089
1003398,8,0.5066448264901873
1003398,9,0.5666302045298997
1003398,10,0.6273262920688311
1003398,11,0.6881718499912569
1003398,12,0.7604388031645659
1003398,13,0.8356902821662644
1003398,14,0.8840765171093111
1003398,15,0.9162062978925403
1003398,16,0.9491063385383834
1003398,17,0.9754293175318665
1003398,18,0.9874249326169979
1003398,19,0.9963478001256523
1042310,0,0.11580193354933467
1042310,1,0.19191622846639345
1042310,2,0.27733965802091737
1042310,3,0.33703921846074786
1042310,4,0.4044436654870437
1042310,5,0.49609836821559683
1042310,6,0.5762387057647467
1042310,7,0.6608673305011348
1042310,8,0.7476289565710362
1042310,9,0.8029510592520478
1042310,10,0.8530278354619986
1042310,11,0.8885309751854746
1042310,12,0.9238869271629879
1042310,13,0.9547547185985508
1042310,14,0.9666834490452637
1042310,15,0.9787584876998018
1042310,16,0.9866437331780938
1042310,17,0.9936608916159942
1042310,18,0.9967504527425202
1042310,19,0.9986103600060325
1009542,0,0.007508304370890775
1009542,1,0.09329741490904375
1009542,2,0.13454893467441986
1009542,3,0.21315013864839374
1009542,4,0.26112650704440044
1009542,5,0.3328685758464411
1009542,6,0.4224752840744504
1009542,7,0.5047858501954309
1009542,8,0.5759940258031292
1009542,9,0.666974150983039
1009542,10,0.7357186056496049
1009542,11,0.7918252646463158
1009542,12,0.845983639853285
1009542,13,0.8930985970122557
1009542,14,0.9237458772999199
1009542,15,0.9461121164156789
1009542,16,0.9687641252975964
1009542,17,0.9816490449989563
1009542,18,0.9906343614348766
1009542,19,0.9966814026776963
1034118,0,0.055039703821869825
1034118,1,0.09704857092086572
1034118,2,0.21694824350035308
1034118,3,0.2859791750650004
1034118,4,0.3495480927662641
1034118,5,0.4192187685205563
1034118,6,0.519333297713043
1034118,7,0.6279976558050279
1034118,8,0.7081301440951886
1034118,9,0.7946998374452457
1034118,10,0.8326705435321209
1034118,11,0.8695774447929401
1034118,12,0.9007801254305531
1034118,13,0.927782089288588
1034118,14,0.9545146645403458
1034118,15,0.9699782033162871
1034118,16,0.9804509213725271
1034118,17,0.9890360137313665
1034118,18,0.9960937551087381
1034118,19,0.998395177215999
1001350,0,0.009180827441893545
1001350,1,0.055206702778019166
1001350,2,0.09462919152659273
1001350,3,0.15760543983086747
1001350,4,0.20361533159733308
1001350,5,0.24778883545827646
1001350,6,0.31565762762718436
1001350,7,0.39161054373312065
1001350,8,0.5038842553611602
1001350,9,0.5917813643637662
1001350,10,0.6826530814874446
1001350,11,0.7897084634480388
1001350,12,0.8451587397993096
1001350,13,0.8783546932196528
1001350,14,0.904976698885158
1001350,15,0.931611289000825
1001350,16,0.9549410284745264
1001350,17,0.9762127555443537
1001350,18,0.9893098489318766
1001350,19,0.9947590872636465
1043846,0,0.0014622025109216248
1043846,1,0.11236288949151069
1043846,2,0.1568478389797178
1043846,3,0.20149174020474916
1043846,4,0.2738963303333488
1043846,5,0.33510938242262367
1043846,6,0.4143201018433546
1043846,7,0.464172508222649
1043846,8,0.5195769304719953
1043846,9,0.5794038995907909
1043846,10,0.6433909548070008
1043846,11,0.6969650164158954
1043846,12,0.7599629332011681
1043846,13,0.8248177356071243
1043846,14,0.8691212573384758
1043846,15,0.9045059453262665
1043846,16,0.9396085443354413
1043846,17,0.9695274561582583
1043846,18,0.9901657035912209
1043846,19,0.9958799511381446
1011078,0,0.003820053593057053
1011078,1,0.02950437718160845
1011078,2,0.10328529645386278
1011078,3,0.15576501644374188
1011078,4,0.19745305916487654
1011078,5,0.23780589509259095
1011078,6,0.29096475405647687
1011078,7,0.3401208246884774
1011078,8,0.4019806637386052
1011078,9,0.44184250231953165
1011078,10,0.4850348060745573
1011078,11,0.534033101833184
1011078,12,0.5854612832138356
1011078,13,0.646055013635965
1011078,14,0.7104773735648644
1011078,15,0.7886627601483136
1011078,16,0.8485441620716178
1011078,17,0.9146759031717173
1011078,18,0.9733065590628499
1011078,19,0.986621410771332
1035654,0,0.003793624519465139
1035654,1,0.03880649833100776
1035654,2,0.0620973855691505
1035654,3,0.10220677315233097
1035654,4,0.15290010412759175
1035654,5,0.21453790379975352
1035654,6,0.3164007765805576
1035654,7,0.38239134891262394
1035654,8,0.46949448137006056
1035654,9,0.5379418930192233
1035654,10,0.5968540448952161
1035654,11,0.6509260538779681
1035654,12,0.7096173443343246
1035654,13,0.7755064711745056
1035654,14,0.828403131294974
1035654,15,0.8684781545330703
1035654,16,0.9080768049263664
1035654,17,0.9468115215090852
1035654,18,0.9869762236588626
1035654,19,0.9964537581382199
1002886,0,0.00828429115648094
1002886,1,0.024741791038290196
1002886,2,0.04451395185709523
1002886,3,0.06536708162181969
1002886,4,0.08622527781692534
1002886,5,0.11785519607666109
1002886,6,0.1651073903392613
1002886,7,0.24254436941253107
1002886,8,0.32490425557619285
1002886,9,0.3713252132946513
1002886,10,0.4312389663040388
1002886,11,0.5139347388870362
1002886,12,0.581447252216996
1002886,13,0.6383806178920699
1002886,14,0.6959527011593282
1002886,15,0.7589181092661347
1002886,16,0.8290550617351479
1002886,17,0.8928530253131955
1002886,18,0.9664423632524481
1002886,19,0.988469742955033
1041798,0,0.0030309136348022
1041798,1,0.10683931531674017
1041798,2,0.15094702465202495
1041798,3,0.1996412132373341
1041798,4,0.23663091275809514
1041798,5,0.288702290739963
1041798,6,0.34972718431882266
1041798,7,0.42355115515069097
1041798,8,0.500077488642248
1041798,9,0.5784722809822676
1041798,10,0.6725649320691828
1041798,11,0.7599560143806106
1041798,12,0.8132667466590382
1041798,13,0.8686515357994069
1041798,14,0.9005995689196383
1041798,15,0.9280449733570637
1041798,16,0.9525586402797609
1041798,17,0.9750221231277345
1041798,18,0.9906050271421103
1041798,19,0.9964746147179843
1009030,0,0.006196933299592972
1009030,1,0.018817160277586783
1009030,2,0.0847644356556287
1009030,3,0.10901415957507966
1009030,4,0.14114501147752073
1009030,5,0.17291217665377942
1009030,6,0.21538733723606646
1009030,7,0.2751913658470072
1009030,8,0.33764355560224546
1009030,9,0.4094291750040414
1009030,10,0.4704875870086195
1009030,11,0.5491064377040566
1009030,12,0.6432471480654889
1009030,13,0.7580293339004802
1009030,14,0.8293943327988332
1009030,15,0.8792817881422466
1009030,16,0.9244823004217841
1009030,17,0.9513427774282662
1009030,18,0.9728054119416024
1009030,19,0.9916059521820677
1033606,0,0.007829400119892289
1033606,1,0.06769587624111617
1033606,2,0.11776586832534537
1033606,3,0.15420365258264113
1033606,4,0.21172499804547243
1033606,5,0.2840733529311573
1033606,6,0.34343133539598797
1033606,7,0.42706157963473307
1033606,8,0.5118414917406994
1033606,9,0.5701594292202329
1033606,10,0.6419325055789368
1033606,11,0.7145104966380049
1033606,12,0.7721361131519067
1033606,13,0.8335225000539609
1033606,14,0.887805280674127
1033606,15,0.9173609720501121
1033606,16,0.9456577784203121
1033606,17,0.9735707480651631
1033606,18,0.989121130997251
1033606,19,0.9949109017572695
1000838,0,0.011676585829878914
1000838,1,0.021048894132037893
1000838,2,0.059343915752591264
1000838,3,0.09238151863307142
1000838,4,0.11689890159330646
1000838,5,0.14285966821662788
1000838,6,0.18141995894712365
1000838,7,0.22914773848282516
1000838,8,0.3056809033455929
1000838,9,0.3905278914519566
1000838,10,0.49342595008109413
1000838,11,0.5693376749359753
1000838,12,0.6492181403198972
1000838,13,0.732601550902753
1000838,14,0.8238806939761208
1000838,15,0.8764257339990471
1000838,16,0.9235119406723272
1000838,17,0.9503400670253579
1000838,18,0.9700798419606026
1000838,19,0.9861181099605816
1044356,0,0.026158554404669285
1044356,1,0.11396474390902821
1044356,2,0.1486371850684916
1044356,3,0.19646612771812122
1044356,4,0.2578784285509965
1044356,5,0.3238997691894048
1044356,6,0.42874506606954366
1044356,7,0.49527032364235574
1044356,8,0.5839309855710886
1044356,9,0.6673797335334416
1044356,10,0.775392965716185
1044356,11,0.8616042550079674
1044356,12,0.899234666604648
1044356,13,0.9323105929130636
1044356,14,0.9538679903773817
1044356,15,0.9725979664870497
1044356,16,0.9845777944004657
1044356,17,0.9937116014972217
1044356,18,0.9963816738993941
1044356,19,0.9986471052504386
499462,0,0.05586385626849026
499462,1,0.08427682794230165
499462,2,0.12314050887181792
499462,3,0.19402781478405823
499462,4,0.24536656593999231
499462,5,0.295853025008636
499462,6,0.36569174840055196
499462,7,0.47492834950833435
499462,8,0.5598237836351029
499462,9,0.6438948892280131
499462,10,0.7288402943705857
499462,11,0.8052723867109608
499462,12,0.8333992657279704
499462,13,0.8594173828071723
499462,14,0.8870852169073847
499462,15,0.9157898717949904
499462,16,0.9458090393000979
499462,17,0.9692789972721414
499462,18,0.9843701755523504
499462,19,0.9931430318320034
498438,0,0.0193748847664891
498438,1,0.04151999037929269
498438,2,0.05415691332931673
498438,3,0.07701199753974544
498438,4,0.1053263105186833
498438,5,0.15880316169876824
498438,6,0.29852366330898567
498438,7,0.3698701066949423
498438,8,0.43271131373942306
498438,9,0.5182059286421475
498438,10,0.5868674421675217
498438,11,0.6706790331186989
498438,12,0.7502228407431092
498438,13,0.8109633030264146
498438,14,0.8573182736009546
498438,15,0.8941265296971135
498438,16,0.9278273323421825
498438,17,0.9564620372455184
498438,18,0.9741723426481086
498438,19,0.9902650310462771
1044166,0,0.001314706727970921
1044166,1,0.036021524585111556
1044166,2,0.08694639021748013
1044166,3,0.11591956184847951
1044166,4,0.1517418981367362
1044166,5,0.19843940843783242
1044166,6,0.2754167633239712
1044166,7,0.33157053753633775
1044166,8,0.40286283895940656
1044166,9,0.47566788689373396
1044166,10,0.5654202746468446
1044166,11,0.6623906855703736
1044166,12,0.7383857565611271
1044166,13,0.7996506576274801
1044166,14,0.8527818462765938
1044166,15,0.8997966976123748
1044166,16,0.9334751144047208
1044166,17,0.9564722748191196
1044166,18,0.9736855526689491
1044166,19,0.9904122448313328
1042118,0,0.0018801477289738509
1042118,1,0.045494068541396065
1042118,2,0.08589411383964958
1042118,3,0.11574511155720899
1042118,4,0.15359539833584634
1042118,5,0.21411649613115474
1042118,6,0.26382836100371815
1042118,7,0.33324783622626514
1042118,8,0.4365335564004066
1042118,9,0.5265985406634034
1042118,10,0.6518147851231287
1042118,11,0.696698896274953
1042118,12,0.7423069221986008
1042118,13,0.7913885562963479
1042118,14,0.8290777901338144
1042118,15,0.8662304816985781
1042118,16,0.9045690828472743
1042118,17,0.9375753454960258
1042118,18,0.9714491683689672
1042118,19,0.9941245935157866
1044102,0,0.03994944760666138
1044102,1,0.12553762130440957
1044102,2,0.1602571468297958
1044102,3,0.20737560098473878
1044102,4,0.27750910704828613
1044102,5,0.38116352654247904
1044102,6,0.4479148398550143
1044102,7,0.5340510270358284
1044102,8,0.6170817940736303
1044102,9,0.6932593094633256
1044102,10,0.7878528214327931
1044102,11,0.8619594458470806
1044102,12,0.9213378334638022
1044102,13,0.9413502729802645
1044102,14,0.9595633966970811
1044102,15,0.9709610542713548
1044102,16,0.981638445799319
1044102,17,0.9908728235863812
1044102,18,0.9966084773032413
1044102,19,0.9986373510546822
1042054,0,0.050218426120892536
1042054,1,0.11035285229458558
1042054,2,0.14920198358912787
1042054,3,0.20415884555744873
1042054,4,0.2578864501017873
1042054,5,0.3366946533629457
1042054,6,0.4139905331081069
1042054,7,0.5262640582073669
1042054,8,0.6471669799780668
1042054,9,0.7452325616796438
1042054,10,0.8033817556142684
1042054,11,0.8696492857287569
1042054,12,0.9214166908299166
1042054,13,0.9448558374921301
1042054,14,0.9612351370694217
1042054,15,0.9726694828801278
1042054,16,0.9817010928975726
1042054,17,0.9897370722487776
1042054,18,0.9968044767866197
1042054,19,0.998756978519346
1044162,0,0.0013481180031663937
1044162,1,0.03494042917430984
1044162,2,0.054226233696433396
1044162,3,0.06994940798146385
1044162,4,0.0958428774202746
1044162,5,0.12666643836741587
1044162,6,0.16919712598750677
1044162,7,0.219275498988056
1044162,8,0.2897971665808824
1044162,9,0.4099074774902165
1044162,10,0.5127929353162676
1044162,11,0.613836941039165
1044162,12,0.6967225700034493
1044162,13,0.7889276383123308
1044162,14,0.847622775633363
1044162,15,0.9029223069129317
1044162,16,0.9404448600580289
1044162,17,0.9591786761707839
1044162,18,0.9780486279082179
1044162,19,0.9916897010835733
1042114,0,0.0019204096164292704
1042114,1,0.040744260935714906
1042114,2,0.05533666904927451
1042114,3,0.0760143942226226
1042114,4,0.1133548145169453
1042114,5,0.16445632480258268
1042114,6,0.20842106607893177
1042114,7,0.2622519150406382
1042114,8,0.32230150471822083
1042114,9,0.41628595686928493
1042114,10,0.526791046791475
1042114,11,0.6572869158194674
1042114,12,0.7701952784482763
1042114,13,0.8125944520842078
1042114,14,0.8549788982201335
1042114,15,0.8871018673921773
1042114,16,0.919273539211561
1042114,17,0.9466518862417376
1042114,18,0.9704230296827023
1042114,19,0.9949099647614557
1044098,0,0.038766790343964116
1044098,1,0.06617349740879451
1044098,2,0.08974452307230259
1044098,3,0.13106040392302393
1044098,4,0.17746716857762115
1044098,5,0.23506540027283174
1044098,6,0.3062477396200967
1044098,7,0.4357265099508437
1044098,8,0.572191782921096
1044098,9,0.684445706808717
1044098,10,0.7725348366918001
1044098,11,0.8633149865792518
1044098,12,0.926180204768761
1044098,13,0.9432323196331776
1044098,14,0.9580058157008584
1044098,15,0.9705408702862333
1044098,16,0.9831463542596471
1044098,17,0.9906013874741395
1044098,18,0.9968431110552505
1044098,19,0.9985997431400517
1042050,0,0.04533240649608858
1042050,1,0.06550378098701067
1042050,2,0.08769392673906905
1042050,3,0.12934884424200088
1042050,4,0.20349793332534122
1042050,5,0.27150656598500783
1042050,6,0.33796491216441876
1042050,7,0.4410722279380201
1042050,8,0.5385025637049886
1042050,9,0.6637431484776928
1042050,10,0.7627683802385224
1042050,11,0.8713622265843798
1042050,12,0.9355627411690316
1042050,13,0.9484656906656678
1042050,14,0.9605916239455943
1042050,15,0.971687016158398
1042050,16,0.982333883932145
1042050,17,0.9900116290022402
1042050,18,0.9969167788673111
1042050,19,0.9989238047334479
894851,0,0.020287552756653185
894851,1,0.03315494363895222
894851,2,0.07117155807184417
894851,3,0.19582862732733408
894851,4,0.2438498054655355
894851,5,0.28982323523330505
894851,6,0.3560990652548663
894851,7,0.45522744694711764
894851,8,0.6080630272098798
894851,9,0.7248361156041709
894851,10,0.8229453435204612
894851,11,0.8918059748640164
894851,12,0.9282471693901161
894851,13,0.9435593453317928
894851,14,0.9574381591780913
894851,15,0.970623135566914
894851,16,0.9791340181294768
894851,17,0.9873128716518763
894851,18,0.992022490997948
894851,19,0.9961564567585577
632707,0,0.021965974082656544
632707,1,0.06868879165637924
632707,2,0.09370304726031822
632707,3,0.14014459710144814
632707,4,0.19499085994634105
632707,5,0.2784599569159033
632707,6,0.38460584262665937
632707,7,0.478403854026298
632707,8,0.6245456574243534
632707,9,0.7312036007641967
632707,10,0.7964505167361575
632707,11,0.8736625364322261
632707,12,0.9048276132036317
632707,13,0.9290751338185096
632707,14,0.950968531742704
632707,15,0.9615289339843616
632707,16,0.9716657791302243
632707,17,0.9814456823656557
632707,18,0.9903205203789821
632707,19,0.9960898782062835
894849,0,0.03068240580175096
894849,1,0.059358526169364184
894849,2,0.14763810928620363
894849,3,0.17614458377827605
894849,4,0.2135500167394901
894849,5,0.253348507217636
894849,6,0.30694317168913265
894849,7,0.3821448638971279
894849,8,0.4918017714763161
894849,9,0.6548274888763362
894849,10,0.7670988076616724
894849,11,0.8881171504220408
894849,12,0.9081469167696514
894849,13,0.92837091324061
894849,14,0.9484045918051214
894849,15,0.9688429361052426
894849,16,0.9772329224395022
894849,17,0.9857254738831949
894849,18,0.9931803885517477
894849,19,0.9969965705040186
632705,0,0.027504141078884912
632705,1,0.09199111062072408
632705,2,0.1280903734664376
632705,3,0.16007105266491975
632705,4,0.2003082917723549
632705,5,0.25541823441984957
632705,6,0.34409386672172154
632705,7,0.4490336332760827
632705,8,0.5529937571587973
632705,9,0.6511156624645589
632705,10,0.7880589313706108
632705,11,0.87024813938378
632705,12,0.9008306304492071
632705,13,0.9292934213129226
632705,14,0.9435614717862445
632705,15,0.9577577900521962
632705,16,0.9689260862489593
632705,17,0.9778125086079049
632705,18,0.9866113019836409
632705,19,0.9936161260899018
894850,0,0.0785899049545448
894850,1,0.11151862155870465
894850,2,0.1813497842568728
894850,3,0.22415502658400163
894850,4,0.2769570522286513
894850,5,0.3593277492135313
894850,6,0.4898881504993861
894850,7,0.6134263317888595
894850,8,0.6926392254942328
894850,9,0.7726616425649369
894850,10,0.8393071707134233
894850,11,0.9039358435147842
894850,12,0.9487675090404789
894850,13,0.9597579556545698
894850,14,0.9708345931139881
894850,15,0.9799989298586479
894850,16,0.9887702417129446
894850,17,0.9931748262653095
894850,18,0.9973079527368209
894850,19,0.9989552404418821
632706,0,0.11312060649220498
632706,1,0.15742604147691447
632706,2,0.20052569945759108
632706,3,0.24769451823446734
632706,4,0.3104167344856237
632706,5,0.39421565577678713
632706,6,0.4834126658858444
632706,7,0.5798969251985249
632706,8,0.7144922400869161
632706,9,0.7831581109808858
632706,10,0.8503380578627633
632706,11,0.8927081977231446
632706,12,0.9278306856489876
632706,13,0.9564893665358679
632706,14,0.9683732566700617
632706,15,0.9774275196129671
632706,16,0.9855147500519864
632706,17,0.9910782907147944
632706,18,0.995989537317564
632706,19,0.9984508452967009
894848,0,0.10313217792302663
894848,1,0.13610828835041738
894848,2,0.17174890611900476
894848,3,0.2167186887643029
894848,4,0.2796062947135482
894848,5,0.38635359257273605
894848,6,0.45919374253270345
894848,7,0.5394712994947923
894848,8,0.6298828547994685
894848,9,0.7447175390260032
894848,10,0.8465243574712076
894848,11,0.8946228621917857
894848,12,0.934813276251646
894848,13,0.9520399490080768
894848,14,0.9679003099698408
894848,15,0.9796775255183194
894848,16,0.9889117160045453
894848,17,0.9931824141592456
894848,18,0.9961601975988356
894848,19,0.9989564339826381
632704,0,0.11947361790796544
632704,1,0.15603479417491556
632704,2,0.19293960286856635
632704,3,0.2369999458810208
632704,4,0.3023832028973909
632704,5,0.39229632341423404
632704,6,0.5084458912532027
632704,7,0.5973284059285421
632704,8,0.723691971787242
632704,9,0.7856367542387536
632704,10,0.8564228961063379
632704,11,0.8883460223958752
632704,12,0.9204266860956201
632704,13,0.9478993716407882
632704,14,0.9639855824134581
632704,15,0.9754153803512817
632704,16,0.9830665718708245
632704,17,0.9888925935136674
632704,18,0.99473139552429
632704,19,0.997533874333727
519878,0,0.002292007565384817
519878,1,0.01787074818301422
519878,2,0.060918278424927245
519878,3,0.0831082566505532
519878,4,0.11066971235733415
519878,5,0.14349047582891555
519878,6,0.19304281536843096
519878,7,0.28356004706374915
519878,8,0.38859128699122353
519878,9,0.4678084401346181
519878,10,0.5369385074382341
519878,11,0.6198268107464722
519878,12,0.7094672911031988
519878,13,0.7874989112434062
519878,14,0.8390060672808386
519878,15,0.8770248194658253
519878,16,0.9091062860964793
519878,17,0.9425486435116919
519878,18,0.9692871880113977
519878,19,0.9932135809977398
519750,0,0.0029995563899091957
519750,1,0.09025591543927361
519750,2,0.10694194385510063
519750,3,0.1301533716726091
519750,4,0.16445007113148327
519750,5,0.21328785838037578
519750,6,0.27620826543211446
519750,7,0.32947501098040133
519750,8,0.395539076769972
519750,9,0.4636316899403028
519750,10,0.537247141040913
519750,11,0.6123011915871575
519750,12,0.666836526748536
519750,13,0.7188379418738524
519750,14,0.7739159885121799
519750,15,0.8264388763715746
519750,16,0.8840018352673608
519750,17,0.9312849447174418
519750,18,0.9645800898056034
519750,19,0.992184712974402
519814,0,0.01754792301278924
519814,1,0.06458012985196557
519814,2,0.10298021159109376
519814,3,0.16676439759122244
519814,4,0.20635650749950635
519814,5,0.2632677498068187
519814,6,0.3598338573297955
519814,7,0.49260830780565856
519814,8,0.5593930159770646
519814,9,0.6315485810229632
519814,10,0.7193631403221992
519814,11,0.8059386682776445
519814,12,0.9035383102239115
519814,13,0.9421602399494233
519814,14,0.9563640375974523
519814,15,0.9695806069011126
519814,16,0.9783044415504544
519814,17,0.9871510914856217
519814,18,0.9959484012730453
519814,19,0.9985632034195653
519874,0,0.002374361022969056
519874,1,0.01958722960450548
519874,2,0.038022985534554715
519874,3,0.05754155408732572
519874,4,0.0748301571694849
519874,5,0.0975761457261258
519874,6,0.1262863108588231
519874,7,0.16377286672867233
519874,8,0.22000003494365702
519874,9,0.3203604883474267
519874,10,0.43036935377560603
519874,11,0.5530822212000445
519874,12,0.6827028886789803
519874,13,0.785940191832889
519874,14,0.8471495483911909
519874,15,0.8900850558664205
519874,16,0.9178940936128599
519874,17,0.9455374771320171
519874,18,0.9747027704551127
519874,19,0.9941200078910984
519746,0,0.0030616673073544445
519746,1,0.07701443111586259
519746,2,0.09479723228263078
519746,3,0.11660180062279663
519746,4,0.1402776008751314
519746,5,0.1723754175807583
519746,6,0.20925844468794186
519746,7,0.2648533736346873
519746,8,0.354939516031386
519746,9,0.41579059972443677
519746,10,0.49105814988014646
519746,11,0.5887113451195494
519746,12,0.6516009553502576
519746,13,0.7059048565408986
519746,14,0.7665606864732466
519746,15,0.8365261852762684
519746,16,0.8867692557600101
519746,17,0.9424152522004837
519746,18,0.9697267834166738
519746,19,0.993227623426373
519810,0,0.019496094412771822
519810,1,0.0395078860998177
519810,2,0.05633298008357684
519810,3,0.08511322939045218
519810,4,0.13118305180393333
519810,5,0.16996457135203785
519810,6,0.23460125102107465
519810,7,0.32935808003497086
519810,8,0.4540616368347423
519810,9,0.5528477713053321
519810,10,0.698736438948061
519810,11,0.8402946287312869
519810,12,0.909189916601868
519810,13,0.9406516770652718
519810,14,0.9562786146934903
519810,15,0.9719005039904607
519810,16,0.9814477215004243
519810,17,0.9887934756153486
519810,18,0.9960680924583103
519810,19,0.9987560038443817
102274,0,0.07461282250303156
102274,1,0.09731047301177875
102274,2,0.12803982374447606
102274,3,0.18060436804789137
102274,4,0.25440427441371816
102274,5,0.4175396780361258
102274,6,0.5128209721953554
102274,7,0.5965059018358904
102274,8,0.6970292282573171
102274,9,0.7714383502813285
102274,10,0.8369760401042785
102274,11,0.8733593363706146
102274,12,0.9074856903794082
102274,13,0.9302787277103168
102274,14,0.9523527591977252
102274,15,0.96636114611572
102274,16,0.9761324921343584
102274,17,0.9855720734250334
102274,18,0.9919944898768418
102274,19,0.9966993443909233
100226,0,0.09368211488512689
100226,1,0.12529181300700323
100226,2,0.16575097262667904
100226,3,0.23349680592586597
100226,4,0.34309767029353994
100226,5,0.4413777958549691
100226,6,0.5477333212186893
100226,7,0.6357472523870602
100226,8,0.738473426476468
100226,9,0.7837818220459466
100226,10,0.8302942129051134
100226,11,0.882248833970926
100226,12,0.9156625748899961
100226,13,0.9405647311674906
100226,14,0.956107757038446
100226,15,0.9696339440354655
100226,16,0.9785928734727622
100226,17,0.9865912843346493
100226,18,0.9934254350937647
100226,19,0.9971032629807481
632774,0,0.005288635656266375
632774,1,0.11527410843544185
632774,2,0.16035763064739492
632774,3,0.22338180302920616
632774,4,0.2685316326319981
632774,5,0.3336167345073106
632774,6,0.42612268236136264
632774,7,0.47156500660454215
632774,8,0.5256455752741103
632774,9,0.5890970428238552
632774,10,0.6544878928344605
632774,11,0.720548599702765
632774,12,0.7948842675909145
632774,13,0.8385448651669866
632774,14,0.8758928419133104
632774,15,0.9103155669732796
632774,16,0.9379456705817796
632774,17,0.9604393248880324
632774,18,0.982207774858729
632774,19,0.9954835638575077
624582,0,0.004593253084665201
624582,1,0.1251786620470945
624582,2,0.16439333409761842
624582,3,0.21650618030817842
624582,4,0.3084181026923349
624582,5,0.37993303658847527
624582,6,0.4704284770574204
624582,7,0.5124361934831474
624582,8,0.5523490721547344
624582,9,0.5937560823004195
624582,10,0.6413901059128041
624582,11,0.6857384206111292
624582,12,0.7341593301488788
624582,13,0.7844164618239222
624582,14,0.8286763264150713
624582,15,0.8693951472007008
624582,16,0.909645518224897
624582,17,0.9383903914982062
624582,18,0.9657583129067624
624582,19,0.9872872310466986
632710,0,0.1000770889161575
632710,1,0.1541577333903809
632710,2,0.24479077579460085
632710,3,0.308587033987787
632710,4,0.39870252448977467
632710,5,0.46826077338375566
632710,6,0.556217569770276
632710,7,0.6319533686355492
632710,8,0.7055981869329983
632710,9,0.7582333360180075
632710,10,0.8177846803234533
632710,11,0.8778340025999963
632710,12,0.9291020357186676
632710,13,0.9533926724210307
632710,14,0.9680793700475795
632710,15,0.9787944149076129
632710,16,0.9861477006419096
632710,17,0.9915677652194165
632710,18,0.9957333765136495
632710,19,0.9985763245136061
624518,0,0.13013236572929268
624518,1,0.196727139068195
624518,2,0.2564686276963718
624518,3,0.318548328233258
624518,4,0.41467809923855764
624518,5,0.5501718256615368
624518,6,0.6048252817563401
624518,7,0.6518063192568607
624518,8,0.6967858280274944
624518,9,0.7399658689227828
624518,10,0.7875629765692276
624518,11,0.8348516680945661
624518,12,0.8806325820958165
624518,13,0.9277744085285787
624518,14,0.9609073001907694
624518,15,0.9714729065217942
624518,16,0.9812668609952807
624518,17,0.9866122895919949
624518,18,0.9912756273217969
624518,19,0.9959699463341019
632770,0,0.005445484256051248
632770,1,0.12375134602962379
632770,2,0.15748687844567583
632770,3,0.19915728052803452
632770,4,0.23974495442502802
632770,5,0.28773541195088764
632770,6,0.3509416788671982
632770,7,0.4424005582051494
632770,8,0.5265510423397883
632770,9,0.6153614723033822
632770,10,0.6894956725069079
632770,11,0.7353685186819695
632770,12,0.7808908303784791
632770,13,0.8232338148831455
632770,14,0.8701355848233464
632770,15,0.903970508232727
632770,16,0.9333396039023449
632770,17,0.9579430486947539
632770,18,0.9835832083650106
632770,19,0.9950868375872675
624578,0,0.00469268768792759
624578,1,0.11091606257180825
624578,2,0.13664434885741208
624578,3,0.1760639580912697
624578,4,0.23411938557866174
624578,5,0.31859359125337905
624578,6,0.41923326517748694
624578,7,0.49359496705828804
624578,8,0.5476004178144919
624578,9,0.6059649994477078
624578,10,0.6615201246786616
624578,11,0.7189894708791383
624578,12,0.7636263840325008
624578,13,0.8112926851057755
624578,14,0.844695293763604
624578,15,0.8765742034739128
624578,16,0.9060488843382536
624578,17,0.9362590559623781
624578,18,0.9675308490997284
624578,19,0.9861805290813533
624514,0,0.12020048664750954
624514,1,0.1507014816017381
624514,2,0.19322402236637798
624514,3,0.24458780495838964
624514,4,0.32680341939174407
624514,5,0.42936911441058767
624514,6,0.5517238794607108
624514,7,0.6226012587094869
624514,8,0.7063154229476184
624514,9,0.7738337424249068
624514,10,0.8511906017581695
624514,11,0.8842554184477782
624514,12,0.913380721009571
624514,13,0.9390838494862165
624514,14,0.9607736942354528
624514,15,0.9713403343469462
624514,16,0.980458703607264
624514,17,0.9867581828124375
624514,18,0.9915524521605826
624514,19,0.9959009051015695
901030,0,0.019485800021412952
901030,1,0.03615223866973359
901030,2,0.06619476507238971
901030,3,0.24399418550135085
901030,4,0.3556864687224937
901030,5,0.43910876764835916
901030,6,0.5148366594551724
901030,7,0.5775212603231191
901030,8,0.6369828780986689
901030,9,0.6870815996897366
901030,10,0.7342845701452342
901030,11,0.7874068892680383
901030,12,0.8380689001826105
901030,13,0.8741768501687213
901030,14,0.8986622134224784
901030,15,0.9215647128249331
901030,16,0.9451741817344563
901030,17,0.9675354486150018
901030,18,0.9904731572868768
901030,19,0.9970138345198203
638886,0,0.09931200859688569
638886,1,0.2390590899928258
638886,2,0.35566132650256477
638886,3,0.4079447550067779
638886,4,0.4631849667431635
638886,5,0.5150575395583514
638886,6,0.5722886246346532
638886,7,0.6257301479825166
638886,8,0.6812484101059941
638886,9,0.7462946294689018
